schema_version,slice_id,slice,python_surface,rust_target,status,evidence,blockers,matched_symbol_count,matched_symbol_ids,rust_locations
1,ledger-065,concrete SAOE state and proxy strategy boundary,"`SAOEState`, `SAOEMetrics`, `SAOEStrategy.generate_trade_decision`, `ProxySAOEStrategy`, `post_exe_step`","`SaoeState`, `SaoeMetrics`, `SaoeBacktestData`, `ProxySaoeStrategy`, typed calendar/state/order plugins",done,5 focused tests; live Python AST differential; Arrow/Bincode round trips and corruption matrix; whole workspace 100% lines/functions/regions/branches,Configured child-session factory remains separate,5,"[""qlib/rl/order_execution/state.py::SAOEMetrics@18"", ""qlib/rl/order_execution/state.py::SAOEState@70"", ""qlib/rl/order_execution/strategy.py::ProxySAOEStrategy@407"", ""qlib/rl/order_execution/strategy.py::SAOEStrategy.generate_trade_decision@381"", ""qlib/rl/order_execution/strategy.py::SAOEStrategy@301""]","[""crates/core/src/calendar_provider.rs:340:calendar"", ""crates/core/src/dataframe_append/extended_plan.rs:65:state"", ""crates/core/src/dataframe_append/temporal_plan.rs:16:state"", ""crates/core/src/environment_step.rs:301:state"", ""crates/core/src/execution_calendar.rs:37:calendar"", ""crates/core/src/lib.rs:78:order"", ""crates/core/src/saoe.rs:323:state"", ""crates/core/src/saoe.rs:350:state"", ""crates/core/src/saoe.rs:41:SaoeMetrics"", ""crates/core/src/saoe.rs:423:ProxySaoeStrategy"", ""crates/core/src/saoe.rs:59:SaoeBacktestData"", ""crates/core/src/saoe.rs:85:SaoeState"", ""crates/core/src/saoe_infrastructure.rs:140:calendar"", ""crates/core/src/saoe_int_strategy.rs:279:state"", ""crates/core/src/saoe_int_strategy.rs:31:state"", ""crates/core/src/saoe_live_registry.rs:160:state"", ""crates/core/src/saoe_live_registry.rs:36:state"", ""crates/core/src/saoe_state_adapter.rs:312:order"", ""crates/core/src/saoe_state_adapter.rs:964:state"", ""crates/core/src/saoe_state_adapter.rs:988:state""]"
1,ledger-066,concrete SAOE state calculations,"`SAOEStateAdapter.{__init__,_next_time,update,generate_metrics_after_done,_collect_*}` and order-execution utilities","`ConcreteSaoeStateAdapter`, `SaoeAdapterMarket`, `SaoeAdapterContext`, Arrow histories",done,4 focused tests; live Python AST differential; all plugin/error/mutation boundaries; whole workspace 100% lines/functions/regions/branches,Configured child-session factory and policy/interpreter stack remain separate,4,"[""qlib/rl/order_execution/state.py::SAOEState.order@73"", ""qlib/rl/order_execution/strategy.py::SAOEStateAdapter.__init__@85"", ""qlib/rl/order_execution/strategy.py::SAOEStateAdapter.generate_metrics_after_done@209"", ""qlib/rl/order_execution/strategy.py::SAOEStateAdapter@71""]","[""crates/core/src/saoe_state_adapter.rs:181:ConcreteSaoeStateAdapter"", ""crates/core/src/saoe_state_adapter.rs:39:SaoeAdapterMarket"", ""crates/core/src/saoe_state_adapter.rs:54:SaoeAdapterContext""]"
1,ledger-067,scalar-or-array type contract,"`qlib.constant.float_or_ndarray`, vectorized `SAOEMetrics` fields","`SaoeNumeric`, `SaoeTime`",done,Scalar/ndarray/NaN/Bincode round trips; live Python field contract; whole workspace 100% lines/functions/regions/branches,Higher-dimensional policy/observation tensors remain separate,1,"[""qlib/constant.py::<module>@1""]","[""crates/core/src/saoe.rs:27:SaoeNumeric"", ""crates/core/src/saoe.rs:34:SaoeTime""]"
1,ledger-068,SAOE policy/interpreter stack,order-execution state/action interpreters and `AllOne` policy,"`SaoePolicyPipeline`, basic/full-history interpreters, typed observations/actions",done,6 focused tests; live Python AST differentials; whole workspace 100% lines/functions/regions/branches,Learned inference runtimes remain separate,3,"[""qlib/rl/order_execution/policy.py::AllOne@46"", ""qlib/rl/order_execution/state.py::SAOEState.order@73"", ""qlib/rl/trainer/vessel.py::TrainingVesselBase.policy@45""]","[""crates/core/src/rl_candle_collector.rs:46:actions"", ""crates/core/src/rl_candle_collector.rs:67:actions"", ""crates/core/src/rl_candle_dqn_vessel.rs:98:actions"", ""crates/core/src/saoe_interpreter.rs:204:actions"", ""crates/core/src/saoe_interpreter.rs:211:SaoePolicyPipeline"", ""crates/core/src/saoe_interpreter.rs:689:actions""]"
1,ledger-069,immediate SAOE decision assembly,"`SAOEIntStrategy._generate_trade_decision`, `_generate_trade_details`","`SaoeIntDecisionBuilder`, `SaoeIntDecision`, `SaoeTradeDetail`",done,Python AST differential; filtering/detail/failure matrix; whole workspace 100% lines/functions/regions/branches,Lifecycle and configured construction were separate slices,3,"[""qlib/rl/order_execution/strategy.py::SAOEIntStrategy._generate_trade_decision@525"", ""qlib/rl/order_execution/strategy.py::SAOEIntStrategy._generate_trade_details@508"", ""qlib/rl/order_execution/strategy.py::SAOEIntStrategy@445""]","[""crates/core/src/saoe_int_strategy.rs:100:SaoeTradeDetail"", ""crates/core/src/saoe_int_strategy.rs:109:SaoeIntDecision"", ""crates/core/src/saoe_int_strategy.rs:129:SaoeIntDecisionBuilder""]"
1,ledger-070,lifecycle-owning immediate SAOE strategy,"`SAOEStrategy.{generate_trade_decision,post_exe_step,post_upper_level_exe_step}` plus `SAOEIntStrategy`","`SaoeAdapterRegistry`, `SaoeStateAdapterFactory`, `SaoeIntStrategy`",done,8 focused tests; live Python AST differential; exact 100% whole-workspace coverage,Concrete configured child-session factory remains separate,3,"[""qlib/rl/order_execution/strategy.py::SAOEIntStrategy@445"", ""qlib/rl/order_execution/strategy.py::SAOEStrategy.generate_trade_decision@381"", ""qlib/rl/order_execution/strategy.py::SAOEStrategy@301""]","[""crates/core/src/saoe_int_strategy.rs:322:SaoeIntStrategy"", ""crates/core/src/saoe_int_strategy.rs:51:SaoeStateAdapterFactory"", ""crates/core/src/saoe_int_strategy.rs:64:SaoeAdapterRegistry""]"
1,ledger-071,configured immediate SAOE child graph,`SingleAssetOrderExecution._iter_strategy` per-decision strategy/executor construction,"`ConfiguredSaoeChildAssemblyFactory`, `SaoeChildComponentsFactory`, `SaoeChildComponents`",done,2 focused executable-graph tests; exact 100% whole-workspace coverage,Concrete market-backed adapter/config loader remains separate,3,"[""qlib/rl/order_execution/simulator_qlib.py::SingleAssetOrderExecution._iter_strategy@107"", ""qlib/rl/order_execution/simulator_qlib.py::SingleAssetOrderExecution@19"", ""qlib/strategy/base.py::BaseStrategy.executor@63""]","[""crates/core/src/saoe_child_assembly.rs:29:SaoeChildComponents"", ""crates/core/src/saoe_child_assembly.rs:43:SaoeChildComponentsFactory"", ""crates/core/src/saoe_child_assembly.rs:56:ConfiguredSaoeChildAssemblyFactory""]"
1,ledger-072,configured concrete SAOE adapter factory,`SAOEStrategy._create_qlib_backtest_adapter`,"`ConfiguredSaoeStateAdapterFactory`, `SaoeAdapterInputsProvider`, `SaoeAdapterInputs`",done,2 focused tests; live Python AST differential; exact 100% whole-workspace coverage,Concrete `load_backtest_data`/exchange input provider remains separate,1,"[""qlib/__init__.py::<module>@1""]","[""crates/core/src/saoe_adapter_factory.rs:119:ConfiguredSaoeStateAdapterFactory"", ""crates/core/src/saoe_adapter_factory.rs:16:SaoeAdapterInputs"", ""crates/core/src/saoe_adapter_factory.rs:23:SaoeAdapterInputsProvider""]"
1,ledger-073,cached SAOE intraday backtest data,"`qlib.rl.data.native.{get_ticks_slice,IntradayBacktestData,load_backtest_data}`","`SaoeBacktestDataLoader`, `SaoeBacktestDataSource`, extended `SaoeBacktestData`",done,3 focused tests; live Python AST differential; legacy state decode; exact 100% whole-workspace coverage,Runtime calendar/context composition remains separate,3,"[""qlib/rl/data/native.py::<module>@1"", ""qlib/rl/data/native.py::IntradayBacktestData@31"", ""qlib/rl/data/native.py::load_backtest_data@116""]","[""crates/core/src/saoe.rs:59:SaoeBacktestData"", ""crates/core/src/saoe_backtest_data.rs:33:SaoeBacktestDataSource"", ""crates/core/src/saoe_backtest_data.rs:88:SaoeBacktestDataLoader""]"
1,ledger-074,configured SAOE adapter inputs,`SAOEStrategy._create_qlib_backtest_adapter` runtime data/frequency/start-index composition,"`ConfiguredSaoeAdapterInputsProvider`, `SaoeAdapterRuntime`",done,2 focused integration tests; Python-order characterization; exact 100% whole-workspace coverage,Concrete Exchange/calendar/account trait adapters remain separate,1,"[""qlib/__init__.py::<module>@1""]","[""crates/core/src/saoe_adapter_factory.rs:36:SaoeAdapterRuntime"", ""crates/core/src/saoe_adapter_factory.rs:51:ConfiguredSaoeAdapterInputsProvider""]"
1,ledger-075,concrete SAOE infrastructure bridges,"Exchange quote frame, executor calendar, and Account indicator access used by `SAOEStateAdapter`","`ExchangeSaoeMarket`, `NestedAccountSaoeContext`",done,5 focused tests; end-to-end configured-adapter composition; exact 100% whole-workspace coverage,Full configuration/child-graph builder remains separate,4,"[""qlib/backtest/account.py::Account@71"", ""qlib/backtest/exchange.py::Exchange@28"", ""qlib/rl/order_execution/strategy.py::SAOEStateAdapter@71"", ""qlib/strategy/base.py::BaseStrategy.executor@63""]","[""crates/core/src/saoe_infrastructure.rs:120:NestedAccountSaoeContext"", ""crates/core/src/saoe_infrastructure.rs:24:ExchangeSaoeMarket""]"
1,ledger-076,source-ordered bound live SAOE constructor,`SAOEStateAdapter.__init__` shared-order mutation and callback order,`ConcreteSaoeStateAdapter::new_live_bound`,done,"Actual hash-pinned Python constructor comparison; 258 library plus 51 related integration tests;584/584 lines,54/54 functions,774/774 regions,52/52 branches",Returned state/history alias semantics and actual shared strategy remain separate,3,"[""qlib/rl/order_execution/state.py::SAOEState.order@73"", ""qlib/rl/order_execution/strategy.py::SAOEStateAdapter.__init__@85"", ""qlib/rl/order_execution/strategy.py::SAOEStateAdapter@71""]","[""crates/core/src/saoe_state_adapter.rs:181:ConcreteSaoeStateAdapter"", ""crates/core/src/saoe_state_adapter.rs:461:new_live_bound""]"
1,ledger-077,configured live SAOE loader and factory,"`load_backtest_data`, `IntradayBacktestData.__init__`, `SAOEStrategy._create_qlib_backtest_adapter` live identity/callback path","`SaoeBacktestDataLoader::load_shared`, `ConfiguredLiveSaoeAdapterFactory`, `LiveSaoeAdapterRuntime`",done,"Shared mutation/cache/failure tests; 258 library plus22 related integration tests; loader145/145 lines,11/11 functions,241/241 regions,14/14 branches; factory153/153,20/20,160/160,2/2",Returned state/history alias semantics and actual shared strategy assembly remain separate,1,"[""qlib/__init__.py::<module>@1""]","[""crates/core/src/saoe_adapter_factory.rs:153:LiveSaoeAdapterRuntime"", ""crates/core/src/saoe_adapter_factory.rs:193:ConfiguredLiveSaoeAdapterFactory"", ""crates/core/src/saoe_backtest_data.rs:151:load_shared"", ""crates/core/src/saoe_backtest_data.rs:88:SaoeBacktestDataLoader""]"
1,ledger-078,live SAOE returned-state order/history aliases,"`SAOEStateAdapter.saoe_state`, `dataframe_append` identity/replacement behavior","`LiveSaoeState`, `LiveSaoeStateParts`, live registry/pipeline/generation transport",done,Hash-pinned Python alias differential; poison/partial-failure tests; 258 library plus95 integration tests; four affected files exact100% lines/functions/regions/nightly branches,Mutable metrics/backtest-data aliases and actual shared strategy assembly remain separate,3,"[""qlib/rl/order_execution/strategy.py::SAOEStateAdapter.saoe_state@285"", ""qlib/rl/order_execution/strategy.py::SAOEStateAdapter@71"", ""qlib/rl/order_execution/utils.py::dataframe_append@16""]","[""crates/core/src/saoe_state_adapter.rs:263:LiveSaoeStateParts"", ""crates/core/src/saoe_state_adapter.rs:279:LiveSaoeState""]"
1,ledger-079,live SAOE final-metrics aliases,`SAOEState.metrics` and `SAOEStateAdapter.generate_metrics_after_done` mutable identity/replacement behavior,"`SharedSaoeMetrics`, `LiveSaoeState::metrics`, replacement finalization",done,Hash-pinned Python identity differential; shared mutation/replacement/poison tests;258 library plus97 integration tests; four affected files exact100% lines/functions/regions/nightly branches,Mutable backtest-data aliases and actual shared strategy assembly remain separate,4,"[""qlib/rl/order_execution/state.py::SAOEState.metrics@86"", ""qlib/rl/order_execution/state.py::SAOEState@70"", ""qlib/rl/order_execution/strategy.py::SAOEStateAdapter.generate_metrics_after_done@209"", ""qlib/rl/order_execution/strategy.py::SAOEStateAdapter@71""]","[""crates/core/src/rl_candle_collector.rs:207:metrics"", ""crates/core/src/saoe_state_adapter.rs:204:SharedSaoeMetrics"", ""crates/core/src/saoe_state_adapter.rs:279:LiveSaoeState"", ""crates/core/src/saoe_state_adapter.rs:327:metrics""]"
1,ledger-080,live SAOE backtest-data and direct-tick aliases,"`SAOEState.backtest_data`, `SAOEState.ticks_index`, `SAOEState.ticks_for_order`, `SAOEStateAdapter.saoe_state` identity/rebinding behavior","`LiveSaoeBacktestData`, `SharedSaoeBacktestData`, captured direct tick handles, compatible owned-state wire",done,Hash-pinned Python alias/rebinding differential; parent/child poison and wire fallback tests;259 library plus107 integration tests; three affected files exact100% lines/functions/regions/nightly branches,Loader cache object identity and actual shared strategy assembly remain separate,6,"[""qlib/rl/order_execution/state.py::SAOEState.backtest_data@89"", ""qlib/rl/order_execution/state.py::SAOEState.ticks_for_order@100"", ""qlib/rl/order_execution/state.py::SAOEState.ticks_index@98"", ""qlib/rl/order_execution/state.py::SAOEState@70"", ""qlib/rl/order_execution/strategy.py::SAOEStateAdapter.saoe_state@285"", ""qlib/rl/order_execution/strategy.py::SAOEStateAdapter@71""]","[""crates/core/src/dataframe_append/extended_plan.rs:65:state"", ""crates/core/src/dataframe_append/object_sort.rs:54:direct"", ""crates/core/src/dataframe_append/temporal_plan.rs:16:state"", ""crates/core/src/environment_step.rs:301:state"", ""crates/core/src/saoe.rs:323:state"", ""crates/core/src/saoe.rs:350:state"", ""crates/core/src/saoe_int_strategy.rs:279:state"", ""crates/core/src/saoe_int_strategy.rs:31:state"", ""crates/core/src/saoe_live_registry.rs:160:state"", ""crates/core/src/saoe_live_registry.rs:36:state"", ""crates/core/src/saoe_state_adapter.rs:213:LiveSaoeBacktestData"", ""crates/core/src/saoe_state_adapter.rs:259:SharedSaoeBacktestData"", ""crates/core/src/saoe_state_adapter.rs:964:state"", ""crates/core/src/saoe_state_adapter.rs:988:state""]"
1,ledger-081,live SAOE cached backtest-object identity,"`load_backtest_data` LRU hit identity, mutation visibility and first `_order`/`_exchange` retention","shared-value `SaoeBacktestDataLoader`, `LiveSaoeBacktestData` origins, `ConcreteSaoeStateAdapter::new_live_cached`",done,Hash-pinned Python cache differential; same-key adapter identity/mutation and full poison/order/config failure matrix;259 library plus119 integration tests; three affected files exact100% lines/functions/regions/nightly branches,Actual shared strategy assembly remains separate,1,"[""qlib/rl/data/native.py::load_backtest_data@116""]","[""crates/core/src/alpha_returns.rs:323:value"", ""crates/core/src/exchange_quote.rs:29:shared"", ""crates/core/src/model_sequence.rs:217:value"", ""crates/core/src/rl_checkpoint_text.rs:566:value"", ""crates/core/src/rl_checkpoint_text.rs:569:value"", ""crates/core/src/saoe_backtest_data.rs:88:SaoeBacktestDataLoader"", ""crates/core/src/saoe_state_adapter.rs:181:ConcreteSaoeStateAdapter"", ""crates/core/src/saoe_state_adapter.rs:213:LiveSaoeBacktestData"", ""crates/core/src/saoe_state_adapter.rs:515:new_live_cached"", ""crates/core/src/trading_indicator_analysis.rs:93:value""]"
1,ledger-082,production shared live SAOE strategy and child graph,`SAOEStrategy` live reset/generate/post lifecycle and `SingleAssetOrderExecution._iter_strategy` child construction,"`LiveSaoeIntStrategy`, `ConfiguredLiveSaoeChildAssemblyFactory`, `LiveNestedRun`",done,"Composed live identity/lifecycle/failure tests plus existing hash-pinned source suites;56 selected tests per toolchain; child assembly82/82 lines,6/6 functions,72/72 regions; strategy131/131,16/16,156/156; nightly0/0 explicit branches and zero missing segments",Whole upstream strategy file and repository closure remain separate,3,"[""qlib/rl/order_execution/simulator_qlib.py::SingleAssetOrderExecution._iter_strategy@107"", ""qlib/rl/order_execution/simulator_qlib.py::SingleAssetOrderExecution@19"", ""qlib/rl/order_execution/strategy.py::SAOEStrategy@301""]","[""crates/core/src/live_nested_executor.rs:85:LiveNestedRun"", ""crates/core/src/saoe_child_assembly.rs:135:ConfiguredLiveSaoeChildAssemblyFactory"", ""crates/core/src/saoe_live_strategy.rs:52:LiveSaoeIntStrategy""]"
1,ledger-083,SAOE execution rewards,"`qlib.rl.order_execution.reward.{PAPenaltyReward,PPOReward}`","`PaPenaltyReward`, `PpoReward`, `SaoeReward`",done,4 focused tests; live Python AST differential; exact 100% lines/functions/regions/branches,Reward combination and training orchestration remain separate,2,"[""qlib/rl/order_execution/reward.py::<module>@1"", ""qlib/rl/order_execution/reward.py::PPOReward@53""]","[""crates/core/src/saoe_reward.rs:114:PaPenaltyReward"", ""crates/core/src/saoe_reward.rs:186:PpoReward"", ""crates/core/src/saoe_reward.rs:59:SaoeReward""]"
1,ledger-084,ordered reward composition,"`qlib.rl.reward.{Reward,RewardCombination}` composition subset","`RewardCombination`, `WeightedSaoeReward`",done,3 focused tests; live Python AST differential; exact 100% whole-workspace coverage,Environment reward attachment and step orchestration remain separate,2,"[""qlib/rl/reward.py::<module>@1"", ""qlib/rl/reward.py::RewardCombination@38""]","[""crates/core/src/saoe_reward.rs:67:WeightedSaoeReward"", ""crates/core/src/saoe_reward.rs:70:RewardCombination""]"
1,ledger-085,RL environment step orchestration,`qlib.rl.utils.env_wrapper.EnvWrapper.step` and required `LogCollector` subset,"`EnvironmentStepRunner`, component traits, typed step logs/status/output",done,3 focused tests; live Python method differential; every partial-failure stage; exact 100% coverage,Reset/seed lifecycle and full logger value surface remain separate,2,"[""qlib/rl/utils/env_wrapper.py::<module>@1"", ""qlib/rl/utils/env_wrapper.py::EnvWrapper.step@195""]","[""crates/core/src/atomic_nested_inner.rs:78:step"", ""crates/core/src/data_normalization.rs:243:output"", ""crates/core/src/dataframe_append/categorical_append_tests.rs:55:step"", ""crates/core/src/environment_reset.rs:153:status"", ""crates/core/src/environment_reset.rs:223:step"", ""crates/core/src/environment_step.rs:308:step"", ""crates/core/src/environment_step.rs:457:EnvironmentStepRunner"", ""crates/core/src/environment_step.rs:596:status"", ""crates/core/src/environment_step.rs:658:step"", ""crates/core/src/execution_calendar.rs:155:step"", ""crates/core/src/executor_lifecycle.rs:37:step"", ""crates/core/src/finite_dummy.rs:20:step"", ""crates/core/src/finite_dummy.rs:292:step"", ""crates/core/src/finite_dummy.rs:52:step"", ""crates/core/src/finite_shmem.rs:324:step"", ""crates/core/src/finite_subprocess_backend.rs:708:step"", ""crates/core/src/finite_vector.rs:363:step"", ""crates/core/src/finite_vector.rs:41:step"", ""crates/core/src/live_recursive_inner.rs:153:step"", ""crates/core/src/nested_executor.rs:95:step"", ""crates/core/src/owned_atomic_inner.rs:83:step"", ""crates/core/src/recursive_nested_inner.rs:191:step"", ""crates/core/src/rl_candle_optimizer.rs:186:step"", ""crates/core/src/rl_candle_policy.rs:100:step"", ""crates/core/src/shared_execution_calendar.rs:119:step"", ""crates/core/src/shared_execution_calendar.rs:91:step"", ""crates/core/src/simulator.rs:24:step""]"
1,ledger-086,RL environment reset and finite-seed lifecycle,`qlib.rl.utils.env_wrapper.EnvWrapper.reset` and `generate_nan_observation` boundary,"`EnvironmentResetRunner`, `EnvironmentSeedSource`, simulator/observation-space plugin traits",done,5 focused tests; live Python AST differential; exact 100% whole-workspace coverage,Concrete invalid-value recursion and vector environment remain separate,2,"[""qlib/rl/utils/env_wrapper.py::<module>@1"", ""qlib/rl/utils/env_wrapper.py::EnvWrapper.reset@146""]","[""crates/core/src/environment_reset.rs:36:EnvironmentSeedSource"", ""crates/core/src/environment_reset.rs:89:EnvironmentResetRunner"", ""crates/core/src/lib.rs:124:simulator"", ""crates/core/src/rl_checkpoint_callback.rs:85:plugin"", ""crates/core/src/rl_checkpoint_lossless_callback.rs:71:plugin""]"
1,ledger-087,finite-environment invalid observation values,"`qlib.rl.utils.finite_env.{fill_invalid,is_invalid,generate_nan_observation,check_nan_observation}`","`FiniteObservation`, recursive sentinel functions, `SampledFiniteObservationSpace`",done,4 focused tests; live Python AST differential; all NumPy numeric dtypes; exact 100% coverage,Vector worker coordination remains separate,4,"[""qlib/rl/utils/finite_env.py::<module>@1"", ""qlib/rl/utils/finite_env.py::check_nan_observation@84"", ""qlib/rl/utils/finite_env.py::generate_nan_observation@72"", ""qlib/rl/utils/finite_env.py::is_invalid@58""]","[""crates/core/src/finite_observation.rs:11:FiniteObservation"", ""crates/core/src/finite_observation.rs:167:SampledFiniteObservationSpace""]"
1,ledger-088,finite vector environment coordinator,`qlib.rl.utils.finite_env.FiniteVectorEnv` reset/step/collector guard,"`FiniteVectorEnv`, batch backend/predicate/logger plugin traits",done,5 focused tests; live Python class differential; exact 100% whole-workspace coverage,Concrete Dummy/Subproc/Shmem transports and factory remain separate,3,"[""qlib/rl/utils/finite_env.py::<module>@1"", ""qlib/rl/utils/finite_env.py::FiniteVectorEnv.reset@210"", ""qlib/rl/utils/finite_env.py::FiniteVectorEnv.step@261""]","[""crates/core/src/dataframe_append.rs:292:batch"", ""crates/core/src/dataframe_append.rs:309:batch"", ""crates/core/src/dataframe_append.rs:711:batch"", ""crates/core/src/dataframe_append.rs:875:batch"", ""crates/core/src/dataframe_append/block_tests.rs:13:batch"", ""crates/core/src/dataframe_append/categorical_append_internal_tests.rs:222:batch"", ""crates/core/src/dataframe_append/categorical_append_tests.rs:84:batch"", ""crates/core/src/dataframe_append/constructor.rs:151:batch"", ""crates/core/src/dataframe_append/constructor.rs:184:batch"", ""crates/core/src/dataframe_append/constructor_tests.rs:302:batch"", ""crates/core/src/dataframe_append/differential_tests.rs:12:batch"", ""crates/core/src/dataframe_append/index_tests.rs:203:batch"", ""crates/core/src/dataframe_append/missing_append_tests.rs:418:batch"", ""crates/core/src/dataframe_append/multi_append_tests.rs:104:batch"", ""crates/core/src/dataframe_append/nullable_append_tests.rs:607:batch"", ""crates/core/src/dataframe_append/nullable_append_tests.rs:815:batch"", ""crates/core/src/dataframe_append/nullable_append_tests.rs:864:batch"", ""crates/core/src/dataframe_append/nullable_append_tests.rs:930:batch"", ""crates/core/src/dataframe_append/string_append_tests.rs:350:batch"", ""crates/core/src/dataframe_append/temporal_append_tests.rs:67:batch"", ""crates/core/src/dataframe_append/tuple_index_tests.rs:257:batch"", ""crates/core/src/environment_step.rs:614:logger"", ""crates/core/src/finite_vector.rs:144:FiniteVectorEnv"", ""crates/core/src/rl_checkpoint_callback.rs:85:plugin"", ""crates/core/src/rl_checkpoint_lossless_callback.rs:71:plugin""]"
1,ledger-089,finite dummy vector backend,`FiniteDummyVectorEnv` over Tianshou 0.4.10 `DummyVectorEnv`,"`FiniteDummyBackend`, environment/factory plugin traits",done,4 focused tests; live Qlib AST characterization; exact 100% whole-workspace coverage,Process transports remain separate,1,"[""qlib/rl/utils/finite_env.py::FiniteDummyVectorEnv@301""]","[""crates/core/src/finite_dummy.rs:130:FiniteDummyBackend"", ""crates/core/src/finite_subprocess.rs:197:environment"", ""crates/core/src/rl_checkpoint_callback.rs:85:plugin"", ""crates/core/src/rl_checkpoint_lossless_callback.rs:71:plugin"", ""crates/core/src/rl_trainer_driver.rs:137:environment"", ""crates/core/src/rl_training_vessel.rs:124:environment""]"
1,ledger-090,reset-runner finite worker adapter,`EnvWrapper.reset/step` inside `FiniteDummyVectorEnv` workers,`EnvironmentResetRunner: FiniteEnvironment`,done,6 reset tests; real two-worker Dummy integration; exact 100% whole-workspace coverage,Process transports remain separate,3,"[""qlib/rl/utils/env_wrapper.py::EnvWrapper.reset@146"", ""qlib/rl/utils/env_wrapper.py::EnvWrapper@51"", ""qlib/rl/utils/finite_env.py::FiniteDummyVectorEnv@301""]","[""crates/core/src/environment_reset.rs:89:EnvironmentResetRunner"", ""crates/core/src/finite_dummy.rs:13:FiniteEnvironment""]"
1,ledger-091,finite subprocess wire protocol,Qlib `FiniteSubprocVectorEnv`/`FiniteShmemVectorEnv` over Tianshou 0.4.10 `SubprocEnvWorker` commands,"versioned `FiniteSubprocessRequest`/`FiniteSubprocessResponse`, bounded Bincode codec",done,5 focused tests; live Qlib AST plus frozen Tianshou dispatch characterization; exact 100% whole-workspace coverage,Process runtime and shared memory remain separate,2,"[""qlib/rl/utils/finite_env.py::FiniteShmemVectorEnv@309"", ""qlib/rl/utils/finite_env.py::FiniteSubprocVectorEnv@305""]","[""crates/core/src/finite_subprocess_protocol.rs:126:FiniteSubprocessRequest"", ""crates/core/src/finite_subprocess_protocol.rs:144:FiniteSubprocessResponse""]"
1,ledger-092,finite subprocess Tokio runtime,Tianshou 0.4.10 `SubprocEnvWorker` pipe transport and worker loop used by Qlib `FiniteSubprocVectorEnv`,"`FiniteSubprocessTransport`, `serve_finite_subprocess`, command-handler and lifecycle plugin seams",done,13 focused tests; real Python child processes plus Tokio duplex workers; exact 100% whole-workspace coverage,"Batched backend, factory transfer, and shared memory remain separate",4,"[""qlib/model/trainer.py::DelayTrainerRM.worker@596"", ""qlib/model/trainer.py::Trainer.worker@197"", ""qlib/model/trainer.py::TrainerRM.worker@466"", ""qlib/rl/utils/finite_env.py::FiniteSubprocVectorEnv@305""]","[""crates/core/src/finite_subprocess.rs:206:command"", ""crates/core/src/finite_subprocess.rs:308:FiniteSubprocessTransport"", ""crates/core/src/finite_subprocess.rs:602:serve_finite_subprocess"", ""crates/core/src/rl_checkpoint_callback.rs:85:plugin"", ""crates/core/src/rl_checkpoint_lossless_callback.rs:71:plugin""]"
1,ledger-093,finite subprocess batched backend,Qlib `FiniteSubprocVectorEnv` over Tianshou 0.4.10 synchronous `BaseVectorEnv` batching and `SubprocEnvWorker` lifecycle,"`FiniteSubprocessBackend`, object-safe worker/runtime factories, production program factory",done,14 backend tests in the 28-test subprocess suite; live Qlib/Tianshou characterization; exact 100% whole-workspace coverage,"Environment descriptor transfer, `vectorize_env`, and shared memory remain separate",1,"[""qlib/rl/utils/finite_env.py::FiniteSubprocVectorEnv@305""]","[""crates/core/src/dataframe_append/categorical_append.rs:18:object"", ""crates/core/src/dataframe_append/extended_plan.rs:14:object"", ""crates/core/src/dataframe_append/index.rs:8:object"", ""crates/core/src/dataframe_append/missing_append_tests.rs:10:object"", ""crates/core/src/finite_subprocess_backend.rs:187:FiniteSubprocessBackend""]"
1,ledger-094,finite vector construction and registry,`qlib.rl.utils.finite_env.vectorize_env` and its `dummy`/`subproc`/`shmem` mapping,"versioned `FiniteEnvironmentDescriptor`, stable backend/factory registries, `vectorize_env`",done,9 focused tests; live Python differential; real dummy/subprocess/shared-memory construction; exact 100% whole-workspace coverage,Native dynamic discovery and stable FFI ABI remain separate,1,"[""qlib/rl/utils/finite_env.py::<module>@1""]","[""crates/core/src/finite_vector_factory.rs:179:vectorize_env"", ""crates/core/src/finite_vector_factory.rs:29:FiniteEnvironmentDescriptor""]"
1,ledger-095,finite shared-memory observation transport,Qlib `FiniteShmemVectorEnv` over Tianshou 0.4.10 `ShmemVectorEnv` observation data plane,"`shmem::MappedObservationRegion`, `FiniteShmemWorker`, `FiniteShmemBackend`, registered production plugin",done,10 mapping/worker/backend tests plus registry integration; official Tianshou source characterization; real Python child handshake; exact 100% whole-workspace coverage,Recursive typed layout and ndarray stacking remain separate,1,"[""qlib/rl/utils/finite_env.py::FiniteShmemVectorEnv@309""]","[""crates/core/src/finite_shmem.rs:205:FiniteShmemBackend"", ""crates/core/src/finite_shmem.rs:49:FiniteShmemWorker"", ""crates/core/src/rl_checkpoint_callback.rs:85:plugin"", ""crates/core/src/rl_checkpoint_lossless_callback.rs:71:plugin"", ""crates/shmem/src/lib.rs:63:MappedObservationRegion""]"
1,ledger-096,RL producer/consumer data queue,`qlib.rl.utils.data_queue.DataQueue`,"`DataQueue`, dataset/sampler plugins, ordered bounded worker pool",done,12 focused tests; live Python AST characterization; finite/infinite and cancellation stress paths; exact 100% whole-workspace coverage,OS-process sharing and Python bindings remain separate,1,"[""qlib/rl/utils/data_queue.py::<module>@1""]","[""crates/core/src/data_queue.rs:137:DataQueue"", ""crates/core/src/model_sequence.rs:143:sampler""]"
